5.813120e-01 3.219127e+00 -3.961933e-01 7.285383e-01 8.999712e-01 5.779407e+00 1.775736e+00 6.679379e+00 5.037779e-01 1.314842e-01 -2.668994e-01 3.491107e-01 8.221125e-02 4.927296e-02 -3.983836e-01 8.221125e-02 -3.491107e-01 3.983836e-01 -1.370205e-01 
5.834495e-01 3.214757e+00 -3.904692e-01 7.298923e-01 9.007548e-01 5.772900e+00 1.777090e+00 6.673654e+00 5.102856e-01 2.938413e-01 -6.051134e-01 7.936243e-01 1.885109e-01 1.053304e-01 -8.989547e-01 1.885109e-01 -7.936243e-01 8.989547e-01 -7.014222e-01 
5.871342e-01 3.207070e+00 -3.803649e-01 7.323101e-01 9.020217e-01 5.761528e+00 1.779508e+00 6.663550e+00 5.216569e-01 4.399112e-01 -9.296798e-01 1.224886e+00 2.952064e-01 1.447049e-01 -1.369591e+00 2.952064e-01 -1.224886e+00 1.369591e+00 -1.650484e+00 
5.921742e-01 3.196218e+00 -3.660216e-01 7.358013e-01 9.035705e-01 5.745636e+00 1.782999e+00 6.649207e+00 5.375489e-01 5.639198e-01 -1.237726e+00 1.641082e+00 4.033562e-01 1.605636e-01 -1.801646e+00 4.033562e-01 -1.641082e+00 1.801646e+00 -2.913859e+00 
5.983231e-01 3.182380e+00 -3.476013e-01 7.403835e-01 9.051371e-01 5.725649e+00 1.787581e+00 6.630787e+00 5.575358e-01 6.610939e-01 -1.526410e+00 2.039797e+00 5.133874e-01 1.477065e-01 -2.187504e+00 5.133874e-01 -2.039797e+00 2.187504e+00 -4.410103e+00 
6.052941e-01 3.165764e+00 -3.252940e-01 7.460746e-01 9.064170e-01 5.702062e+00 1.793272e+00 6.608479e+00 5.811231e-01 7.277966e-01 -1.792929e+00 2.417978e+00 6.250489e-01 1.027477e-01 -2.520726e+00 6.250489e-01 -2.417978e+00 2.520726e+00 -6.051230e+00 
6.127698e-01 3.146604e+00 -2.993223e-01 7.528868e-01 9.070805e-01 5.675427e+00 1.800084e+00 6.582508e+00 6.077582e-01 7.616062e-01 -2.034527e+00 2.771934e+00 7.374076e-01 2.419854e-02 -2.796133e+00 7.374076e-01 -2.771934e+00 2.796133e+00 -7.745845e+00 
6.204127e-01 3.125165e+00 -2.699502e-01 7.608199e-01 9.067904e-01 5.646345e+00 1.808017e+00 6.553136e+00 6.368402e-01 7.613964e-01 -2.248454e+00 3.097316e+00 8.488620e-01 -8.746564e-02 -3.009851e+00 8.488620e-01 -3.097316e+00 3.009851e+00 -9.402513e+00 
6.278844e-01 3.101737e+00 -2.374874e-01 7.698540e-01 9.052279e-01 5.615445e+00 1.817052e+00 6.520673e+00 6.677405e-01 7.274225e-01 -2.432054e+00 3.389324e+00 9.572693e-01 -2.298468e-01 -3.159477e+00 9.572693e-01 -3.389324e+00 3.159477e+00 -1.093457e+01 
6.348548e-01 3.076633e+00 -2.022916e-01 7.799466e-01 9.021058e-01 5.583371e+00 1.827144e+00 6.485477e+00 6.998142e-01 6.613466e-01 -2.582788e+00 3.642815e+00 1.060027e+00 -3.986802e-01 -3.244135e+00 1.060027e+00 -3.642815e+00 3.244135e+00 -1.226239e+01 
6.410148e-01 3.050198e+00 -1.647767e-01 7.910261e-01 8.971863e-01 5.550776e+00 1.838224e+00 6.447962e+00 7.324096e-01 5.662875e-01 -2.698237e+00 3.852421e+00 1.154184e+00 -5.878963e-01 -3.264525e+00 1.154184e+00 -3.852421e+00 3.264525e+00 -1.331642e+01 
6.460979e-01 3.022794e+00 -1.254075e-01 8.029912e-01 8.903043e-01 5.518289e+00 1.850189e+00 6.408593e+00 7.648968e-01 4.467635e-01 -2.776287e+00 4.012951e+00 1.236665e+00 -7.899011e-01 -3.223050e+00 1.236665e+00 -4.012951e+00 3.223050e+00 -1.404127e+01 
6.498880e-01 2.994802e+00 -8.469676e-02 8.157104e-01 8.813752e-01 5.486507e+00 1.862908e+00 6.367882e+00 7.966785e-01 3.086242e-01 -2.815202e+00 4.119568e+00 1.304366e+00 -9.957417e-01 -3.123826e+00 1.304366e+00 -4.119568e+00 3.123826e+00 -1.439727e+01 
6.522323e-01 2.966623e+00 -4.320813e-02 8.290199e-01 8.704100e-01 5.455983e+00 1.876217e+00 6.326393e+00 8.272019e-01 1.589446e-01 -2.813678e+00 4.167953e+00 1.354275e+00 -1.195330e+00 -2.972623e+00 1.354275e+00 -4.167953e+00 2.972623e+00 -1.436268e+01 
6.530545e-01 2.938666e+00 -1.544126e-03 8.427271e-01 8.575250e-01 5.427204e+00 1.889925e+00 6.284729e+00 8.559808e-01 5.661788e-03 -2.771036e+00 4.154672e+00 1.383636e+00 -1.377974e+00 -2.776697e+00 1.383636e+00 -4.154672e+00 2.776697e+00 -1.393576e+01 
6.523612e-01 2.911341e+00 3.966998e-02 8.566155e-01 8.429432e-01 5.400572e+00 1.903813e+00 6.243515e+00 8.826132e-01 -1.427692e-01 -2.687383e+00 4.077475e+00 1.390092e+00 -1.532861e+00 -2.544614e+00 1.390092e+00 -4.077475e+00 2.544614e+00 -1.313541e+01 
6.502429e-01 2.885051e+00 7.979141e-02 8.704472e-01 8.269933e-01 5.376401e+00 1.917645e+00 6.203394e+00 9.067847e-01 -2.777063e-01 -2.563635e+00 3.935356e+00 1.371721e+00 -1.649427e+00 -2.285929e+00 1.371721e+00 -3.935356e+00 2.285929e+00 -1.200083e+01 
6.468796e-01 2.860194e+00 1.181643e-01 8.839633e-01 8.101138e-01 5.354907e+00 1.931161e+00 6.165021e+00 9.282781e-01 -3.908621e-01 -2.401594e+00 3.728717e+00 1.327124e+00 -1.717986e+00 -2.010731e+00 1.327124e+00 -3.728717e+00 2.010731e+00 -1.059236e+01 
6.425235e-01 2.837139e+00 1.541542e-01 8.968986e-01 7.928224e-01 5.336209e+00 1.944096e+00 6.129031e+00 9.469767e-01 -4.750959e-01 -2.203988e+00 3.459596e+00 1.255609e+00 -1.730705e+00 -1.728892e+00 1.255609e+00 -3.459596e+00 1.728892e+00 -8.986321e+00 
6.374932e-01 2.816222e+00 1.871581e-01 9.089853e-01 7.757055e-01 5.320322e+00 1.956183e+00 6.096027e+00 9.628636e-01 -5.247018e-01 -1.974450e+00 3.131696e+00 1.157246e+00 -1.681948e+00 -1.449748e+00 1.157246e+00 -3.131696e+00 1.449748e+00 -7.273157e+00 
6.321567e-01 2.797742e+00 2.166104e-01 9.199574e-01 7.593969e-01 5.307178e+00 1.967155e+00 6.066575e+00 9.760073e-01 -5.361378e-01 -1.717376e+00 2.750375e+00 1.032999e+00 -1.569137e+00 -1.181238e+00 1.032999e+00 -2.750375e+00 1.181238e+00 -5.553164e+00 
6.269014e-01 2.781950e+00 2.420100e-01 9.295652e-01 7.445338e-01 5.296642e+00 1.976763e+00 6.041175e+00 9.865438e-01 -5.085193e-01 -1.437743e+00 2.322609e+00 8.848665e-01 -1.393386e+00 -9.292236e-01 8.848665e-01 -2.322609e+00 9.292236e-01 -3.928154e+00 
6.221098e-01 2.769045e+00 2.629359e-01 9.375854e-01 7.317220e-01 5.288527e+00 1.984783e+00 6.020249e+00 9.946579e-01 -4.438597e-01 -1.140917e+00 1.856852e+00 7.159348e-01 -1.159794e+00 -6.970573e-01 7.159348e-01 -1.856852e+00 6.970573e-01 -2.494912e+00 
6.181313e-01 2.759171e+00 2.790531e-01 9.438286e-01 7.215002e-01 5.282632e+00 1.991026e+00 6.004132e+00 1.000553e+00 -3.471825e-01 -8.324348e-01 1.362847e+00 5.304124e-01 -8.775949e-01 -4.852524e-01 5.304124e-01 -1.362847e+00 4.852524e-01 -1.337836e+00 
6.152481e-01 2.752417e+00 2.901332e-01 9.481550e-01 7.142906e-01 5.278761e+00 1.995353e+00 5.993052e+00 1.004424e+00 -2.261380e-01 -5.177465e-01 8.511916e-01 3.334451e-01 -5.595831e-01 -2.916085e-01 3.334451e-01 -8.511916e-01 2.916085e-01 -5.200417e-01 
6.136573e-01 2.748819e+00 2.960553e-01 9.504789e-01 7.103759e-01 5.276754e+00 1.997676e+00 5.987130e+00 1.006431e+00 -9.047261e-02 -2.021334e-01 3.330588e-01 1.309254e-01 -2.213980e-01 -1.116608e-01 1.309254e-01 -3.330588e-01 1.116608e-01 -7.902347e-02 
6.134516e-01 2.748361e+00 2.968102e-01 9.507757e-01 7.098735e-01 5.276502e+00 1.997973e+00 5.986375e+00 1.006684e+00 4.904600e-02 1.093703e-01 -1.803026e-01 -7.093230e-02 1.199783e-01 6.032430e-02 -7.093230e-02 1.803026e-01 -6.032430e-02 -2.268129e-02 
6.146150e-01 2.750977e+00 2.925014e-01 9.490829e-01 7.127297e-01 5.277954e+00 1.996280e+00 5.990684e+00 1.005231e+00 1.816345e-01 4.119833e-01 -6.779750e-01 -2.659917e-01 4.476261e-01 2.303488e-01 -2.659917e-01 6.779750e-01 -2.303488e-01 -3.292360e-01 
6.170288e-01 2.756555e+00 2.833372e-01 9.454973e-01 7.187291e-01 5.281119e+00 1.992695e+00 5.999848e+00 1.002066e+00 2.976517e-01 7.011159e-01 -1.149748e+00 -4.486321e-01 7.462838e-01 4.034642e-01 -4.486321e-01 1.149748e+00 -4.034642e-01 -9.504400e-01 
6.204871e-01 2.764939e+00 2.696233e-01 9.401676e-01 7.275170e-01 5.286045e+00 1.987365e+00 6.013562e+00 9.971403e-01 3.894527e-01 9.723965e-01 -1.586495e+00 -6.140986e-01 1.003551e+00 5.829437e-01 -6.140986e-01 1.586495e+00 -5.829437e-01 -1.817098e+00 
6.247200e-01 2.775930e+00 2.517502e-01 9.332850e-01 7.386326e-01 5.292803e+00 1.980483e+00 6.031435e+00 9.903828e-01 4.519668e-01 1.221692e+00 -1.980412e+00 -7.587195e-01 1.210686e+00 7.697253e-01 -7.587195e-01 1.980412e+00 -7.697253e-01 -2.846543e+00 
6.294209e-01 2.789288e+00 2.301787e-01 9.250711e-01 7.515474e-01 5.301459e+00 1.972269e+00 6.053007e+00 9.817261e-01 4.828988e-01 1.445235e+00 -2.325243e+00 -8.800085e-01 1.362907e+00 9.623358e-01 -8.800085e-01 2.325243e+00 -9.623358e-01 -3.950535e+00 
6.342735e-01 2.804738e+00 2.054246e-01 9.157672e-01 7.657038e-01 5.312057e+00 1.962965e+00 6.077761e+00 9.711285e-01 4.825860e-01 1.639738e+00 -2.616354e+00 -9.766161e-01 1.459202e+00 1.157152e+00 -9.766161e-01 2.616354e+00 -1.157152e+00 -5.042792e+00 
6.389771e-01 2.821977e+00 1.780403e-01 9.056220e-01 7.805526e-01 5.324592e+00 1.952820e+00 6.105145e+00 9.585929e-01 4.536314e-01 1.802562e+00 -2.850792e+00 -1.048231e+00 1.501862e+00 1.348930e+00 -1.048231e+00 2.850792e+00 -1.348930e+00 -6.045463e+00 
6.432651e-01 2.840677e+00 1.486024e-01 8.948841e-01 7.955785e-01 5.339004e+00 1.942082e+00 6.134583e+00 9.441809e-01 4.003895e-01 1.931779e+00 -3.027172e+00 -1.095393e+00 1.495782e+00 1.531389e+00 -1.095393e+00 3.027172e+00 -1.531389e+00 -6.893545e+00 
6.469219e-01 2.860497e+00 1.176901e-01 8.837917e-01 8.103277e-01 5.355168e+00 1.930989e+00 6.165495e+00 9.280178e-01 3.283435e-01 2.026282e+00 -3.145611e+00 -1.119329e+00 1.447672e+00 1.697938e+00 -1.119329e+00 3.145611e+00 -1.697938e+00 -7.538309e+00 
6.497898e-01 2.881087e+00 8.587735e-02 8.725688e-01 8.244186e-01 5.372889e+00 1.919766e+00 6.197308e+00 9.102959e-01 2.436362e-01 2.085758e+00 -3.207545e+00 -1.121786e+00 1.365423e+00 1.842122e+00 -1.121786e+00 3.207545e+00 -1.842122e+00 -7.948445e+00 
6.517732e-01 2.902096e+00 5.371952e-02 8.614207e-01 8.375501e-01 5.391916e+00 1.908618e+00 6.229466e+00 8.912696e-01 1.524828e-01 2.110643e+00 -3.215506e+00 -1.104864e+00 1.257347e+00 1.958160e+00 -1.104864e+00 3.215506e+00 -1.958160e+00 -8.110051e+00 
6.528373e-01 2.923187e+00 2.173651e-02 8.505287e-01 8.495062e-01 5.411943e+00 1.897726e+00 6.261449e+00 8.712427e-01 6.078784e-02 2.102079e+00 -3.172979e+00 -1.070900e+00 1.131688e+00 2.041291e+00 -1.070900e+00 3.172979e+00 -2.041291e+00 -8.025313e+00 
6.530041e-01 2.944033e+00 -9.587503e-03 8.400508e-01 8.601509e-01 5.432622e+00 1.887248e+00 6.292773e+00 8.505634e-01 -2.613531e-02 2.061794e+00 -3.084158e+00 -1.022364e+00 9.962285e-01 2.087930e+00 -1.022364e+00 3.084158e+00 -2.087930e+00 -7.711063e+00 
6.523458e-01 2.964325e+00 -3.980898e-02 8.301213e-01 8.694221e-01 5.453572e+00 1.877319e+00 6.322994e+00 8.296131e-01 -1.038288e-01 1.991981e+00 -2.953723e+00 -9.617420e-01 8.579132e-01 2.095810e+00 -9.617420e-01 2.953723e+00 -2.095810e+00 -7.196262e+00 
6.509708e-01 2.983781e+00 -6.853760e-02 8.208488e-01 8.773196e-01 5.474403e+00 1.868046e+00 6.351723e+00 8.087820e-01 -1.688324e-01 1.895174e+00 -2.786616e+00 -8.914419e-01 7.226095e-01 2.064006e+00 -8.914419e-01 2.786616e+00 -2.064006e+00 -6.517752e+00 
6.490192e-01 3.002148e+00 -9.543502e-02 8.123175e-01 8.838992e-01 5.494721e+00 1.859515e+00 6.378620e+00 7.884642e-01 -2.187085e-01 1.774186e+00 -2.587935e+00 -8.137490e-01 5.950405e-01 1.992894e+00 -8.137490e-01 2.587935e+00 -1.992894e+00 -5.718994e+00 
6.466515e-01 3.019195e+00 -1.202087e-01 8.045913e-01 8.892578e-01 5.514136e+00 1.851789e+00 6.403394e+00 7.690491e-01 -2.520655e-01 1.631972e+00 -2.362709e+00 -7.307376e-01 4.786721e-01 1.884037e+00 -7.307376e-01 2.362709e+00 -1.884037e+00 -4.846927e+00 
6.440350e-01 3.034726e+00 -1.426165e-01 7.977144e-01 8.935182e-01 5.532284e+00 1.844912e+00 6.425802e+00 7.509017e-01 -2.684622e-01 1.471552e+00 -2.115778e+00 -6.442257e-01 3.757635e-01 1.740014e+00 -6.442257e-01 2.115778e+00 -1.740014e+00 -3.948344e+00 
6.413374e-01 3.048575e+00 -1.624664e-01 7.917135e-01 8.968214e-01 5.548830e+00 1.838911e+00 6.445652e+00 7.343551e-01 -2.683466e-01 1.295951e+00 -1.851695e+00 -5.557439e-01 2.873973e-01 1.564298e+00 -5.557439e-01 1.851695e+00 -1.564298e+00 -3.068027e+00 
6.387190e-01 3.060605e+00 -1.796077e-01 7.866019e-01 8.993147e-01 5.563478e+00 1.833799e+00 6.462793e+00 7.197069e-01 -2.529289e-01 1.108169e+00 -1.574699e+00 -4.665302e-01 2.136013e-01 1.361098e+00 -4.665302e-01 1.574699e+00 -1.361098e+00 -2.247123e+00 
6.363241e-01 3.070707e+00 -1.939302e-01 7.823821e-01 9.011395e-01 5.575976e+00 1.829580e+00 6.477116e+00 7.072093e-01 -2.240221e-01 9.111293e-01 -1.288665e+00 -3.775356e-01 1.535135e-01 1.135151e+00 -3.775356e-01 1.288665e+00 -1.135151e+00 -1.520874e+00 
6.342760e-01 3.078806e+00 -2.053622e-01 7.790482e-01 9.024253e-01 5.586122e+00 1.826246e+00 6.488547e+00 6.970631e-01 -1.839286e-01 7.076458e-01 -9.970810e-01 -2.894352e-01 1.055066e-01 8.915744e-01 -2.894352e-01 9.970810e-01 -8.915744e-01 -9.174780e-01 
6.326739e-01 3.084848e+00 -2.138641e-01 7.765889e-01 9.032825e-01 5.593767e+00 1.823786e+00 6.497049e+00 6.894185e-01 -1.353040e-01 5.004403e-01 -7.031188e-01 -2.026784e-01 6.737444e-02 6.357443e-01 -2.026784e-01 7.031188e-01 -6.357443e-01 -4.575594e-01 
6.315889e-01 3.088811e+00 -2.194263e-01 7.749892e-01 9.037972e-01 5.598814e+00 1.822187e+00 6.502612e+00 6.843710e-01 -8.099502e-02 2.921228e-01 -4.096669e-01 -1.175440e-01 3.654900e-02 3.731179e-01 -1.175440e-01 4.096669e-01 -3.731179e-01 -1.535173e-01 
6.310633e-01 3.090695e+00 -2.220677e-01 7.742321e-01 9.040287e-01 5.601224e+00 1.821430e+00 6.505253e+00 6.819610e-01 -2.393335e-02 8.517334e-02 -1.193517e-01 -3.417836e-02 1.024501e-02 1.091067e-01 -3.417836e-02 1.193517e-01 -1.091067e-01 -9.472294e-03 
6.311098e-01 3.090527e+00 -2.218320e-01 7.742995e-01 9.040078e-01 5.601009e+00 1.821497e+00 6.505017e+00 6.821758e-01 3.298247e-02 -1.180251e-01 1.653545e-01 4.732940e-02 -1.434693e-02 -1.510075e-01 4.732940e-02 -1.653545e-01 1.510075e-01 -2.159722e-02 
6.317132e-01 3.088355e+00 -2.187872e-01 7.751723e-01 9.037385e-01 5.598234e+00 1.822370e+00 6.501972e+00 6.849514e-01 8.701691e-02 -3.152001e-01 4.420873e-01 1.268873e-01 -3.987036e-02 -4.022170e-01 1.268873e-01 -4.420873e-01 4.022170e-01 -1.788399e-01 
6.328322e-01 3.084250e+00 -2.130244e-01 7.768303e-01 9.031994e-01 5.593010e+00 1.824028e+00 6.496210e+00 6.901751e-01 1.356766e-01 -5.041990e-01 7.085630e-01 2.043641e-01 -6.868744e-02 -6.398756e-01 2.043641e-01 -7.085630e-01 6.398756e-01 -4.636635e-01 
6.344016e-01 3.078305e+00 -2.046577e-01 7.792518e-01 9.023473e-01 5.585496e+00 1.826449e+00 6.487843e+00 6.976896e-01 1.768026e-01 -6.829626e-01 9.624907e-01 2.795281e-01 -1.027255e-01 -8.597652e-01 2.795281e-01 -9.624907e-01 8.597652e-01 -8.531198e-01 
6.363372e-01 3.070631e+00 -1.938241e-01 7.824120e-01 9.011228e-01 5.575887e+00 1.829610e+00 6.477009e+00 7.072987e-01 2.086499e-01 -8.495490e-01 1.201574e+00 3.520246e-01 -1.433747e-01 -1.058199e+00 3.520246e-01 -1.201574e+00 1.058199e+00 -1.320330e+00 
6.385394e-01 3.061360e+00 -1.806834e-01 7.862818e-01 8.994552e-01 5.564413e+00 1.833479e+00 6.463869e+00 7.187718e-01 2.299372e-01 -1.002133e+00 1.423490e+00 4.213566e-01 -1.914194e-01 -1.232070e+00 4.213566e-01 -1.423490e+00 1.232070e+00 -1.835605e+00 
6.408981e-01 3.050641e+00 -1.654193e-01 7.908265e-01 8.972692e-01 5.551335e+00 1.838024e+00 6.448605e+00 7.318499e-01 2.398963e-01 -1.139008e+00 1.625883e+00 4.868743e-01 -2.469780e-01 -1.378905e+00 4.868743e-01 -1.625883e+00 1.378905e+00 -2.367994e+00 
6.432988e-01 3.038638e+00 -1.482385e-01 7.960040e-01 8.944924e-01 5.536931e+00 1.843202e+00 6.431424e+00 7.462539e-01 2.382987e-01 -1.258624e+00 1.806418e+00 5.477943e-01 -3.094956e-01 -1.496922e+00 5.477943e-01 -1.806418e+00 1.496922e+00 -2.886891e+00 
6.456267e-01 3.025530e+00 -1.293713e-01 8.017640e-01 8.910602e-01 5.521496e+00 1.848962e+00 6.412557e+00 7.616890e-01 2.254668e-01 -1.359578e+00 1.962784e+00 6.032065e-01 -3.777397e-01 -1.585045e+00 6.032065e-01 -1.962784e+00 1.585045e+00 -3.363090e+00 
6.477734e-01 3.011512e+00 -1.090709e-01 8.080464e-01 8.869245e-01 5.505332e+00 1.855244e+00 6.392256e+00 7.778536e-01 2.022586e-01 -1.440657e+00 2.092772e+00 6.521157e-01 -4.498571e-01 -1.642915e+00 6.521157e-01 -2.092772e+00 1.642915e+00 -3.770450e+00 
