0.000000e+00 8.986193e+00 -8.986321e+00 -1.281453e-04 
0.000000e+00 7.273238e+00 -7.273157e+00 8.074293e-05 
0.000000e+00 5.553280e+00 -5.553164e+00 1.161939e-04 
0.000000e+00 3.928317e+00 -3.928154e+00 1.629429e-04 
0.000000e+00 2.495276e+00 -2.494912e+00 3.643252e-04 
0.000000e+00 1.338185e+00 -1.337836e+00 3.494744e-04 
0.000000e+00 5.204928e-01 -5.200417e-01 4.510529e-04 
0.000000e+00 7.957619e-02 -7.902347e-02 5.527154e-04 
0.000000e+00 2.330628e-02 -2.268129e-02 6.249925e-04 
0.000000e+00 3.299612e-01 -3.292360e-01 7.251606e-04 
0.000000e+00 9.512470e-01 -9.504400e-01 8.069517e-04 
0.000000e+00 1.818001e+00 -1.817098e+00 9.034526e-04 
0.000000e+00 2.847530e+00 -2.846543e+00 9.866930e-04 
0.000000e+00 3.951618e+00 -3.950535e+00 1.083101e-03 
0.000000e+00 5.043981e+00 -5.042792e+00 1.188653e-03 
0.000000e+00 6.046736e+00 -6.045463e+00 1.273082e-03 
0.000000e+00 6.894940e+00 -6.893545e+00 1.395245e-03 
0.000000e+00 7.539843e+00 -7.538309e+00 1.534253e-03 
0.000000e+00 7.950141e+00 -7.948445e+00 1.695973e-03 
0.000000e+00 8.111793e+00 -8.110051e+00 1.742210e-03 
0.000000e+00 8.027264e+00 -8.025313e+00 1.950784e-03 
0.000000e+00 7.713324e+00 -7.711063e+00 2.261337e-03 
0.000000e+00 7.198467e+00 -7.196262e+00 2.204506e-03 
0.000000e+00 6.520025e+00 -6.517752e+00 2.272837e-03 
0.000000e+00 5.721549e+00 -5.718994e+00 2.555319e-03 
0.000000e+00 4.849604e+00 -4.846927e+00 2.676603e-03 
0.000000e+00 3.951114e+00 -3.948344e+00 2.769651e-03 
0.000000e+00 3.071013e+00 -3.068027e+00 2.985585e-03 
0.000000e+00 2.250272e+00 -2.247123e+00 3.148531e-03 
0.000000e+00 1.524148e+00 -1.520874e+00 3.274224e-03 
0.000000e+00 9.209240e-01 -9.174780e-01 3.445980e-03 
0.000000e+00 4.611751e-01 -4.575594e-01 3.615650e-03 
0.000000e+00 1.572840e-01 -1.535173e-01 3.766652e-03 
0.000000e+00 1.337831e-02 -9.472294e-03 3.906018e-03 
0.000000e+00 2.567999e-02 -2.159722e-02 4.082765e-03 
0.000000e+00 1.830793e-01 -1.788399e-01 4.239400e-03 
0.000000e+00 4.680402e-01 -4.636635e-01 4.376714e-03 
0.000000e+00 8.576743e-01 -8.531198e-01 4.554461e-03 
0.000000e+00 1.325026e+00 -1.320330e+00 4.695895e-03 
0.000000e+00 1.840447e+00 -1.835605e+00 4.842179e-03 
0.000000e+00 2.373013e+00 -2.367994e+00 5.018909e-03 
0.000000e+00 2.892032e+00 -2.886891e+00 5.140691e-03 
0.000000e+00 3.368399e+00 -3.363090e+00 5.308698e-03 
0.000000e+00 3.775925e+00 -3.770450e+00 5.475238e-03 
0.000000e+00 4.092649e+00 -4.087025e+00 5.623731e-03 
0.000000e+00 4.301671e+00 -4.295882e+00 5.789432e-03 
0.000000e+00 4.392063e+00 -4.386119e+00 5.944110e-03 
0.000000e+00 4.359473e+00 -4.353349e+00 6.123660e-03 
0.000000e+00 4.206235e+00 -4.199791e+00 6.443762e-03 
0.000000e+00 3.941264e+00 -3.934715e+00 6.548849e-03 
0.000000e+00 3.579724e+00 -3.573110e+00 6.613811e-03 
0.000000e+00 3.142213e+00 -3.135370e+00 6.843449e-03 
0.000000e+00 2.653527e+00 -2.646382e+00 7.145402e-03 
0.000000e+00 2.141269e+00 -2.134038e+00 7.230616e-03 
0.000000e+00 1.634103e+00 -1.626695e+00 7.408013e-03 
0.000000e+00 1.160012e+00 -1.152351e+00 7.660874e-03 
0.000000e+00 7.444741e-01 -7.366403e-01 7.833845e-03 
0.000000e+00 4.086959e-01 -4.006650e-01 8.030851e-03 
0.000000e+00 1.682722e-01 -1.600302e-01 8.242004e-03 
0.000000e+00 3.220826e-02 -2.376347e-02 8.444785e-03 
0.000000e+00 2.408878e-03 6.232395e-03 8.641273e-03 
0.000000e+00 7.379605e-02 -6.493985e-02 8.856198e-03 
0.000000e+00 2.349212e-01 -2.258661e-01 9.055088e-03 
0.000000e+00 4.690657e-01 -4.598015e-01 9.264194e-03 
0.000000e+00 7.556736e-01 -7.462044e-01 9.469159e-03 
0.000000e+00 1.072006e+00 -1.062334e+00 9.671687e-03 
0.000000e+00 1.394798e+00 -1.384911e+00 9.887213e-03 
0.000000e+00 1.701892e+00 -1.691808e+00 1.008400e-02 
0.000000e+00 1.973549e+00 -1.963241e+00 1.030821e-02 
0.000000e+00 2.193581e+00 -2.183064e+00 1.051733e-02 
0.000000e+00 2.350080e+00 -2.339340e+00 1.074028e-02 
0.000000e+00 2.435763e+00 -2.424816e+00 1.094703e-02 
0.000000e+00 2.448099e+00 -2.436929e+00 1.116999e-02 
0.000000e+00 2.389041e+00 -2.377572e+00 1.146942e-02 
0.000000e+00 2.264551e+00 -2.252903e+00 1.164804e-02 
0.000000e+00 2.083898e+00 -2.072072e+00 1.182625e-02 
0.000000e+00 1.858955e+00 -1.846867e+00 1.208814e-02 
0.000000e+00 1.603294e+00 -1.590953e+00 1.234146e-02 
0.000000e+00 1.331330e+00 -1.318797e+00 1.253301e-02 
0.000000e+00 1.057456e+00 -1.044687e+00 1.276922e-02 
0.000000e+00 7.953401e-01 -7.823192e-01 1.302093e-02 
0.000000e+00 5.572542e-01 -5.440148e-01 1.323935e-02 
0.000000e+00 3.534973e-01 -3.400262e-01 1.347112e-02 
0.000000e+00 1.920272e-01 -1.783194e-01 1.370776e-02 
0.000000e+00 7.820329e-02 -6.426408e-02 1.393921e-02 
0.000000e+00 1.464472e-02 -4.772396e-04 1.416749e-02 
0.000000e+00 1.268159e-03 1.313070e-02 1.439886e-02 
0.000000e+00 3.542567e-02 -2.079150e-02 1.463417e-02 
0.000000e+00 1.121631e-01 -9.730321e-02 1.485994e-02 
0.000000e+00 2.245705e-01 -2.094749e-01 1.509560e-02 
0.000000e+00 3.642100e-01 -3.488866e-01 1.532342e-02 
0.000000e+00 5.215978e-01 -5.060457e-01 1.555212e-02 
0.000000e+00 6.867082e-01 -6.709206e-01 1.578762e-02 
0.000000e+00 8.495115e-01 -8.335032e-01 1.600828e-02 
0.000000e+00 1.000457e+00 -9.842109e-01 1.624567e-02 
0.000000e+00 1.130959e+00 -1.114482e+00 1.647657e-02 
0.000000e+00 1.233823e+00 -1.217118e+00 1.670469e-02 
0.000000e+00 1.303550e+00 -1.286610e+00 1.693965e-02 
0.000000e+00 1.336618e+00 -1.319448e+00 1.716964e-02 
0.000000e+00 1.331635e+00 -1.314208e+00 1.742664e-02 
0.000000e+00 1.289343e+00 -1.271665e+00 1.767767e-02 
0.000000e+00 1.212553e+00 -1.194673e+00 1.787956e-02 
0.000000e+00 1.105969e+00 -1.087860e+00 1.810922e-02 
0.000000e+00 9.758845e-01 -9.575052e-01 1.837932e-02 
0.000000e+00 8.297819e-01 -8.111721e-01 1.860984e-02 
0.000000e+00 6.758814e-01 -6.570479e-01 1.883350e-02 
0.000000e+00 5.226376e-01 -5.035485e-01 1.908907e-02 
0.000000e+00 3.782455e-01 -3.589141e-01 1.933144e-02 
0.000000e+00 2.501302e-01 -2.305670e-01 1.956318e-02 
0.000000e+00 1.445041e-01 -1.246954e-01 1.980867e-02 
0.000000e+00 6.603484e-02 -4.598402e-02 2.005082e-02 
0.000000e+00 1.758163e-02 2.709597e-03 2.029123e-02 
0.000000e+00 8.022786e-05 2.045178e-02 2.053201e-02 
0.000000e+00 1.255662e-02 8.219808e-03 2.077642e-02 
0.000000e+00 5.226188e-02 -3.124510e-02 2.101678e-02 
0.000000e+00 1.149236e-01 -9.366231e-02 2.126133e-02 
0.000000e+00 1.950882e-01 -1.735871e-01 2.150107e-02 
0.000000e+00 2.865187e-01 -2.647710e-01 2.174774e-02 
0.000000e+00 3.826305e-01 -3.606426e-01 2.198795e-02 
0.000000e+00 4.769156e-01 -4.546824e-01 2.223316e-02 
0.000000e+00 5.633366e-01 -5.408581e-01 2.247852e-02 
0.000000e+00 6.366765e-01 -6.139554e-01 2.272110e-02 
0.000000e+00 6.927870e-01 -6.698179e-01 2.296910e-02 
0.000000e+00 7.287798e-01 -7.055661e-01 2.321373e-02 
0.000000e+00 7.431206e-01 -7.196464e-01 2.347416e-02 
0.000000e+00 7.356191e-01 -7.119021e-01 2.371705e-02 
0.000000e+00 7.073541e-01 -6.833985e-01 2.395558e-02 
0.000000e+00 6.605453e-01 -6.363299e-01 2.421543e-02 
0.000000e+00 5.983389e-01 -5.738623e-01 2.447658e-02 
0.000000e+00 5.245777e-01 -4.998677e-01 2.471001e-02 
0.000000e+00 4.435357e-01 -4.185754e-01 2.496034e-02 
0.000000e+00 3.596664e-01 -3.344448e-01 2.522157e-02 
0.000000e+00 2.773522e-01 -2.518850e-01 2.546717e-02 
0.000000e+00 2.006551e-01 -1.749387e-01 2.571638e-02 
0.000000e+00 1.331274e-01 -1.071565e-01 2.597091e-02 
0.000000e+00 7.765547e-02 -5.143458e-02 2.622089e-02 
0.000000e+00 3.633151e-02 -9.860264e-03 2.647125e-02 
0.000000e+00 1.039103e-02 1.633110e-02 2.672213e-02 
0.000000e+00 1.927368e-04 2.678126e-02 2.697400e-02 
0.000000e+00 5.239291e-03 2.198381e-02 2.722310e-02 
0.000000e+00 2.424673e-02 3.227842e-03 2.747457e-02 
0.000000e+00 5.524592e-02 -2.752031e-02 2.772561e-02 
0.000000e+00 9.571831e-02 -6.774321e-02 2.797510e-02 
0.000000e+00 1.427480e-01 -1.145215e-01 2.822646e-02 
0.000000e+00 1.931946e-01 -1.647202e-01 2.847445e-02 
0.000000e+00 2.438640e-01 -2.151370e-01 2.872698e-02 
0.000000e+00 2.916820e-01 -2.627057e-01 2.897629e-02 
0.000000e+00 3.338550e-01 -3.046299e-01 2.922507e-02 
0.000000e+00 3.680026e-01 -3.385252e-01 2.947737e-02 
0.000000e+00 3.922823e-01 -3.625551e-01 2.972717e-02 
0.000000e+00 4.054661e-01 -3.754867e-01 2.997944e-02 
0.000000e+00 4.069860e-01 -3.767577e-01 3.022827e-02 
0.000000e+00 3.969521e-01 -3.664741e-01 3.047799e-02 
0.000000e+00 3.761230e-01 -3.453741e-01 3.074885e-02 
0.000000e+00 3.458441e-01 -3.148448e-01 3.099928e-02 
0.000000e+00 3.079521e-01 -2.767180e-01 3.123408e-02 
0.000000e+00 2.646594e-01 -2.331723e-01 3.148713e-02 
